	DRR041531	DRR041538	DRR041557	DRR041563	DRR041586	SRR10264719	SRR10264720	SRR10264721	SRR10264722	SRR10264489	SRR10264490	SRR10264491	SRR10264492	SRR8858261	SRR8858262	SRR8858263	SRR8858264	SRR8858265	SRR8858266	SRR8858267	SRR8858268	SRR1044425	SRR1044427	SRR1044429	SRR1044431	SRR1044433	SRR1044434	DRR041463	DRR041468	DRR041613	DRR041352	SRR10264389	SRR10264390	SRR10264391	SRR10264392	SRR10264369	SRR10264370	SRR10264371	SRR10264372	SRR10264628	SRR10264629	SRR10264630	SRR10264631	SRR10264129	SRR10264130	SRR10264131	SRR10264132	SRR10264237	SRR10264238	SRR10264239	SRR10264240	SRR10264269	SRR10264270	SRR10264271	SRR10264272	SRR10264980	SRR10264981	SRR10264982	SRR10264983	SRR10263632	SRR10263633	SRR10263634	SRR10263635	SRR10263548	SRR10263549	SRR10263550	SRR10263551	SRR10263656	SRR10263657	SRR10263658	SRR10263659	Elephant_Blood	Sample1_muscle	Sample1i_muscle	Tumat_Cartilage	Tumat_Liver	Tumat_Muscle	Wolf_Skin1	Wolf_Skin2	Thy_Muscle	Thy_Skin
Mir-330-v2	2.72079149910524	4.365782007082	0	2.93253199321258	2.79601709188554	1.52680305375237	1.44534677601554	1.5476966437991	3.03156151085641	4.3878380900509	1.7363560937758	2.61426293196027	4.45064814985657	0	0	3.98898122422501	0	2.01599670843097	0	2.91496401139966	0	5.58265236508248	4.95363774681355	5.38970254434242	3.63649166902968	4.15878037102681	4.74263155238337	5.80846791954785	3.31423283712094	5.12242671316748	6.19576754938759	9.79013947521752	9.97774426701755	7.86534333273652	9.73858296962931	2.11180087023049	3.29440963269816	5.25042779200127	3.25703906497248	2.04040900376453	3.81728814114049	1.52312552904802	4.56938259146893	4.20169079717216	3.36404642369147	3.96001785335902	4.04343593532579	6.25722617951157	6.54386086180218	6.31594824055548	0.993078815701568	0	5.03779615528263	4.7997682839268	5.82315755185673	4.75468345952835	5.14557131226687	2.63048064510923	5.40345421405521	2.37138090759824	3.37582638759204	3.63710005483573	5.25381160687518	5.02390827014376	5.47951675196613	3.85292467794796	3.80240809363414	4.14064170511135	1.53189714850589	3.24506977336074	3.70988470491148	0	0	0	0	0	0	0	0	0	0
Mir-331	6.88800310066082	4.90490984808687	6.17082050065545	6.74351305096707	5.4627960489563	8.28281928179809	8.28165603213189	8.33192246130474	8.25748241613187	6.33520450156055	6.40853039013544	6.56869420379875	6.53124773653405	5.1780154629324	6.35611875473751	5.54587095796433	6.02470442911546	5.41653602831311	5.3622767734149	3.46351807238243	0	6.95096078698936	7.11116457532123	6.21397557422048	6.18756295220857	5.67192365262964	5.62415217942003	8.08615284997301	8.46009543226311	8.40659022500131	7.86024442947961	7.55717213994849	7.80657370043422	7.37588886193062	7.64640787212544	6.39330677891357	5.8279055476591	6.41347074396158	6.43632652293505	6.00697793295258	5.81785913013747	5.88503845295126	6.07320881184906	7.26434601852968	7.5173261527119	7.50154314643593	7.30219638540224	7.45986261722329	7.50457274580893	7.49949154337156	7.54844046069482	6.30639096065409	6.51803715566	6.48567437405452	6.15229484582621	6.56355862747231	6.67909040786386	6.75899601846697	6.44451353780383	7.55039913452901	7.59971646528011	7.39925762368095	7.46074833945906	6.48689779315221	6.39987056613304	6.38572339133625	6.48887243061793	6.87612741511342	6.88609676814633	7.24356733692308	7.17002933952687	8.15259182680945	0	0	0	0	0	6.08943441674269	7.07092379323656	0	0
Mir-335	10.4788178308675	9.88909978104635	5.19070779473491	11.4146785452279	9.76813866220728	7.70017107815921	7.47976508807002	7.60935244768394	7.40648693221519	8.72390825216007	8.74321756489476	8.92730664395823	8.63176017213423	6.09473896115663	6.75566214636498	6.0778072799066	6.66622010865	7.05013902916643	6.75214187280047	6.92849541122635	7.71563733348038	10.0790010994199	10.1525855667138	8.89134686555282	8.99412074096089	9.49310333417563	10.6753829066281	9.28615865942434	8.64072471717563	9.00208406825532	7.76754888336005	10.0265476667458	10.100548018905	9.78448818586494	10.018324300366	10.0733741572547	9.76058908067554	9.97802243307662	9.62303526739274	10.1142776445315	10.1918375669863	10.1327144235995	10.0426478917893	10.2144602352889	10.1486569718651	10.1181672597193	10.3249888484393	12.981448736885	12.9877460644118	12.8885023634053	12.9096392585563	11.030667501502	10.8652818856812	10.9256787743297	10.8157833348201	8.74507076069722	8.78557233839257	8.62163340384888	8.71225319894102	9.93134205747885	9.83542561885395	9.80733452304781	9.8464207633373	9.39041150210284	9.49889427139868	9.56605737823568	9.29519640020286	9.72348180800041	9.71253505702011	9.88021605489097	9.78665069466911	0	0	0	0	0	0	0	0	0	0
Mir-337-as	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.771405439911369	1.29673565130016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.987949226811437	0.993078815701568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir-337-v1	6.60685572686093	6.96858344501641	4.22967838041074	7.5450861071075	5.0095407339748	2.73213856770259	1.44534677601554	2.27709214581421	2.67416840857219	4.08303628748327	3.25556011377022	2.14254477573674	3.87218440978285	0	0	0	0	0	0	0	0	0.486511530586811	6.66312344494486	6.61360724561207	1.94826011776133	3.41076658010507	6.25109742082847	4.63241207656851	4.23982610286169	1.93338566920081	0	2.88017347721068	2.60846228898509	2.17002310132925	2.54316049606998	2.11180087023049	1.97710455401973	0	3.63384787769828	4.80656732463888	4.91722987452254	4.43398994001983	2.26013680830463	1.55258070593448	3.07672945720567	3.049863509461	2.28459148918587	6.72834982698144	6.15443335922373	7.27057314598743	6.92875212355932	4.31194758102156	4.52666987325543	0	1.7732032383926	1.45052704271402	3.88351898826238	4.44422249010956	2.15179039474782	3.89864748300545	4.65086215371794	5.42467124515801	4.29113573750134	2.30504833278199	2.74182383123227	3.11857518443607	3.07059324226191	3.22020035167716	4.17192142243449	3.53623955202953	1.59179007653147	0	0	0	0	0	0	0	0	0	0
Mir-337-v2	6.70678417129004	7.03174476536333	4.97488401383661	7.17739269898756	4.86985756541978	3.09184611955232	3.70741205529201	2.27709214581421	4.09997858211246	1.76221610498131	3.57074445584681	3.78740710545516	1.76878525837759	0	0	0	0	0	0	0	0	5.09960655722391	5.05722364277682	2.89949959885145	3.8959812588659	0	3.41472421796083	2.79714131501984	5.01407890872907	4.93568613877768	4.90306399973185	0.771405439911369	1.96844010402342	1.45951188267731	1.61796570082883	4.13844792386717	2.7811588339805	4.15770202915441	3.25703906497248	4.69537980334253	4.65412441646805	4.66469305505974	5.31655426188884	0	2.23832772712435	2.21433246896568	4.04343593532579	6.80092507347775	6.88735591061911	5.59100481005232	6.42922801517124	3.55806594216254	1.78657782372909	3.85065663042808	1.7732032383926	4.4460540593364	4.43552441317067	3.71319205032341	4.54748870133915	4.70299935343379	4.09433175985343	2.87900857871701	4.97821512390964	3.68094545052013	3.62974229700264	4.03303476592037	3.35776089214979	3.51082947376903	3.62643336488444	2.38973209243396	3.70988470491148	0	0	0	0	0	0	0	0	0	0
Mir-338-P2	2.99827311438567	2.72354474182216	1.82265302529723	1.6832459638687	1.31400097922241	7.71316473120288	7.71092495485687	7.79573131776069	7.63202038485633	8.56288462148881	8.4892025198881	8.59596763001817	8.51000469721589	0.467420701244748	5.36569216188637	0	5.13974667800788	4.8735559106089	0	5.43647847156865	4.03658066974007	7.24408217605817	7.31300719515692	6.97642921760537	6.21954449725444	7.15498069733601	5.77322723511357	0	0	9.38937844092924	0	13.6898854979238	13.7396654235285	13.4234718615577	13.6668043337185	7.2336553736441	6.42917439461978	6.57515494781406	6.43632652293505	6.11893421727131	6.31434035666345	6.01614938375777	6.29833876352058	7.97924695878233	8.07002358604074	7.93619476769973	8.03550093252058	4.93263401780446	4.81193851456033	4.67717509734451	4.30874932783869	10.7278320254232	10.5997473117116	10.6974231235385	10.5532959882092	10.0684770287541	9.96861526507661	10.1806783952989	10.0845341847442	9.17952305162688	9.25442150919785	9.11376986816898	9.23708246251581	9.32984103589168	9.47217886393247	9.12955441655285	9.15238912348277	9.07592242665899	9.30563751632275	9.22111423857186	9.22695801179221	10.9928148126755	0	0	0	0	0	0	5.102760991841	0	6.42244728169308
Mir-338-P2-as	2.99827311438567	4.49092888569106	5.08682798773648	2.43908959205042	3.68822604540525	2.73213856770259	2.15269143163183	2.75926244844499	3.3177639893336	3.69609841861674	3.25556011377022	3.69531536486781	3.61303525493053	0	3.70563148556108	0	0	0	0	0	0	3.43640153081138	4.95363774681355	3.26537195911095	2.65757958174062	3.70530559584371	3.41472421796083	5.36340496543648	5.28628646028442	3.77481576782407	3.95049331164109	4.51821324356344	4.64592884382826	4.16334943670202	4.61196421642382	5.23056251735253	5.39637528743869	5.77910356571191	5.54393934772233	0	1.59210096033023	0.95387252234241	1.5336553038736	4.20169079717216	2.71759355703859	2.21433246896568	3.86323618808569	6.23644190309033	5.95887284783087	6.10542859480585	6.00870656736581	4.49548452983471	4.52666987325543	4.93255533487245	4.78656107804453	5.29011962147518	5.27936487942311	5.35077327726785	4.74569015069088	2.37138090759824	3.17641317022502	1.82479947403407	2.657159825374	4.62357664567496	2.74182383123227	4.19313447218923	4.14181463318916	3.75261418074035	4.56680913866111	3.24506977336074	2.81612731370579	0	0	0	0	0	0	0	0	0	0
Mir-339	7.65052255911557	7.86214584759832	7.52110088458982	7.26297143045034	7.67682620101318	7.42805373078183	7.42294770603985	7.53648820983848	7.49524396761226	7.07641505913676	7.0053841296801	7.18289816227203	6.90422327192624	7.39084826998119	6.2947877367793	6.81662827408572	4.93573839566387	6.82458593461529	5.26177891696995	6.37493811605183	5.60803231443677	9.09548579076408	9.56533119929941	8.68787719954085	7.79154225972529	9.39457145533993	10.2046332269695	8.1853345571567	8.07362786935138	7.4921621660357	7.66848604536393	7.16792216372542	7.1304894281095	6.8351226996117	7.09689287257427	7.16851281320198	7.05708156832253	6.80989980909065	6.65633713159213	8.52108783183759	8.61429344165453	8.34529241163856	8.65044695334203	7.40264561051831	7.27907817658442	7.08432702280953	6.98696253854047	6.08191049920433	6.21414231498073	5.67670595680333	5.71430776750979	8.05022770802226	8.07945877550672	8.08861205862251	7.90925662779145	7.60810562975252	7.60988262575234	7.48598821255901	7.79052777709714	6.96392948761721	7.11924954938335	7.17647873316337	7.31206637408531	8.14385034997333	7.9514596989209	8.06643405502725	7.8365964641855	7.25573412122678	6.66189061489778	7.20262059399819	7.32304813124581	9.01889887965889	0	0	9.36752163008088	11.2213491487927	0	10.8762128511111	12.6750837825804	0	0
Mir-34-P1	7.63030441823692	8.40584143058402	7.84145729954534	7.49290475600291	8.21322042811427	6.70709177757688	6.86369001568094	7.08369213848151	6.53147531828792	7.07641505913676	6.97004091938749	7.02160657281238	7.13591249478836	5.87720278443457	5.69808120092079	4.03731993577546	6.19818720992745	5.61778820445133	5.07696251814235	6.16298645163181	6.11255716142468	3.63575560521761	3.99945889481216	5.31361055549875	4.21435580640396	7.40098771436395	5.05374138584508	8.8522889091591	9.41615084778741	8.09319162646421	9.10457290956066	8.54516941947337	8.62586873306064	8.25239691319203	8.47674741488686	8.66647685448833	8.14442399895879	8.3420050225639	8.52782143544475	8.52515791511553	8.68309371420656	8.51380009126115	8.24901635977273	7.76515260783086	7.6163367508892	7.63964026992213	7.68810932501296	7.10601149537507	7.19454513261007	7.22388502379369	7.10516564384307	8.20315282063221	8.43647731653627	8.56844765422921	8.26726094870184	6.58975349049488	6.29267391390597	6.36363346811647	6.29434978966632	7.05732160187637	6.81028674266927	6.92804382175778	7.04843814499389	7.86770231858846	7.90655682495407	7.84321498382422	7.8365964641855	8.38269539813784	8.76845377695155	8.71705752335818	8.70717224929345	8.20922720285743	0	0	0	0	0	7.66020256532945	6.08161444745164	8.95015884855972	8.73085625448754
Mir-34-P2a	4.92409063520635	5.99069306823098	4.97488401383661	5.35074285934018	4.44679974261278	2.73213856770259	1.44534677601554	2.75926244844499	3.03156151085641	0	1.7363560937758	0.890524894614324	1.38134581200857	0	0	0	0	3.96477526029438	4.66957951689829	3.57331153332928	4.84496724567323	0	0	0	0	1.14038079833273	1.0522884103283	6.94236993124614	6.92815513802083	4.86765186259691	7.76754888336005	6.77962089229366	6.89475260048597	6.46773025217938	6.77214438653759	0	1.97710455401973	0	0	2.85344534351768	0	2.72735225005617	2.52053824391428	3.12658572011525	3.80887342543908	3.7805555439424	3.65727227883781	6.03453799356975	5.7325839945176	5.49988939561606	6.05242154266749	0	1.78657782372909	0	1.7732032383926	0	2.97810026304091	3.27110756161846	2.15179039474782	4.02733038949818	2.94494688679439	3.90536794609812	3.69407510670721	3.15115746075381	3.10190872756461	2.27579629039564	2.71169103855838	3.75261418074035	4.17192142243449	4.47268283042197	3.46873395991548	0	0	0	0	0	0	0	0	0	0
Mir-34-P2b	7.4914924091161	8.527701845583	5.69338151825597	7.82383021309142	6.6522307552729	5.19958818187455	4.8365565724271	4.89977992714311	5.27347667325203	2.88345813314193	2.68732035761046	3.4913664519491	4.02224094698784	5.36375666533178	6.34809036945879	4.25734483628106	6.08314542291697	5.93741648014323	7.64260918642036	6.40494957195363	5.74905855367713	0	1.10660602580349	2.40810955078785	3.43330521670687	3.3266725254489	1.65426755789772	10.7249087878415	10.862586938543	7.1918439655738	10.4549632947652	9.66758112997703	9.7317771525723	9.26104545528647	9.58378779831478	2.11180087023049	0	2.12751062648816	0	5.4786709080357	5.56505662040248	5.33473769202459	5.65176346828039	6.52152912984168	6.27107473438321	6.20581003347954	5.88469360711566	9.44467127700642	9.2831948927292	9.23793154149874	9.29448528916635	5.70589990329372	5.23837932602297	5.2703196882654	4.90772930068503	4.84444894739512	4.54586381656057	4.19438197448592	3.50225010351232	5.89338803329172	5.87342096975338	5.66050266422839	5.95514658970751	6.48689779315221	6.22802992283952	6.60089729506379	6.42817011251452	6.62571122018855	6.45969862147336	6.45832141729998	6.48584818211166	1.53547716393402	0	0	0	0	0	0	0	0	0
Mir-34-P3a-v1	2.99827311438567	1.52020208391082	0	1.6832459638687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9910670551664	0	5.06282575083001	0	1.27134418850794	1.96844010402342	1.11554513343675	0	0	0	0	0	2.62979231703988	1.00535715333026	2.72735225005617	2.26013680830463	2.7655861005038	3.60353666200386	1.49586600862742	2.28459148918587	1.06631564158912	0	0	0	1.88541361357369	0	0	0	0	0	0	1.4446112134343	1.25788798244504	0	0	0	0	1.53425327332603	0	0	0	0	0	2.81612731370579	0	0	0	0	0	0	0	0	0	0
Mir-34-P3a-v2	1.26188337846119	0.951704251394096	3.1063370451116	0	0	0	1.44534677601554	1.5476966437991	0	0	0	1.43706842214372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.98262824969617	0	1.64191381452072	2.42496810961413	1.73705388436462	2.36144229461087	0	1.97710455401973	0	0	0	2.59388006992893	0.95387252234241	2.93227775858729	0	0	0	0	0	1.00237849534382	0.987949226811437	0	0	0	0	1.7732032383926	1.45052704271402	1.44353758141309	2.15754450173878	0	0	0	1.18351117428896	0	0	1.53425327332603	3.11857518443607	2.23284297951258	2.36725402140542	2.73876249733365	2.87988227457315	0	0	0	0	0	0	0	0	0	0	0
Mir-34-P3b	2.3769176484058	0	0	1.6832459638687	1.99008428092361	0	1.44534677601554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.69452393572146	6.93355745782255	0	0	0	0.663011481921439	0.756857972372857	0	0	0	0	0	1.00535715333026	1.93024366443099	1.5336553038736	0	0	1.49586600862742	1.55391615072	0	0	0.987949226811437	0	0	0	0	0	0	1.44353758141309	1.44931003566882	0	0	0	1.18351117428896	1.21845573574718	0	0	0	0	0	0	2.87988227457315	0	6.43375954306006	0	0	0	0	0	0	0	0	0
Mir-34-P3c	3.43116852322172	3.90807714034673	4.02004568302411	2.43908959205042	3.0757901928795	1.52680305375237	0	0	0	0	0	0	1.38134581200857	0	0	0	0	0	0	2.53543870529217	0	0	0	2.40810955078785	0	2.00395477484855	2.07773870067745	1.31478616941387	0	8.82056446604493	0	1.93648805423278	2.21468729068628	1.73705388436462	2.54316049606998	0	0	0	0	3.04703515298415	2.00802828865477	2.24739919023902	0.961691675863634	2.28298180006373	3.36404642369147	3.5755548342601	2.28459148918587	1.06631564158912	2.58892448391718	0	2.31083820596294	0	0	3.85065663042808	1.7732032383926	1.45052704271402	2.62283885480155	0	0	1.25788798244504	0	2.26719612330756	0	2.78926187160716	2.26085957392237	1.54662249830223	0	3.22020035167716	1.53189714850589	1.64168482374576	1.59179007653147	8.72295479803865	0	0	0	0	0	0	0	0	0
Mir-340	6.74489482075526	8.42164889280323	8.72176093087136	7.28359579929299	7.5680338550893	10.6809207127569	10.6094504079419	10.6843914881023	10.6516214249174	10.3407052031814	10.2246051812961	10.4070217227287	10.3022032149727	8.96123533086627	10.2599122681798	9.65665967912899	10.6799904350388	10.8045216005442	10.3263394206105	10.1888808742214	10.6332864391496	11.1273953257443	11.4201120611824	9.89636294388379	9.56575245260397	10.2360072519672	10.1741179895221	9.26538376768882	9.82474201329494	8.23494806722472	8.02947940320084	12.7861162315408	12.8467039463736	12.5222580528797	12.7505973331007	11.2206292189641	10.9980028622274	11.2187614004925	11.0112310505038	9.0422120564702	9.09015957631869	8.85478471286628	8.92249415851932	9.24814580412191	9.40464485467188	9.4208983028047	9.463016572766	8.94001179269938	8.95018728692358	8.99821169472802	8.94615419672927	9.88691665361241	9.84122375314859	10.1163892565864	9.68503074135147	10.9323474818224	10.8315780984236	10.931707664706	10.8387107163063	9.96988552832367	9.96873953583253	9.88309581695983	9.86296197052962	10.0436318968177	10.0226713820755	10.0545938871064	10.0439421122236	9.99154685964738	9.7222605019832	10.0222944077692	9.87904093798517	11.2195804661519	0	0	0	0	0	10.5925867347552	7.65230506537109	0	0
Mir-342	7.09396510542956	6.85675173042804	8.78950787689247	7.10970338949073	7.49858935102248	8.74810653355724	8.59624691859855	8.64083968853561	8.71716621978714	9.12097653270758	9.11893651066048	9.19448006421644	9.11573009375833	10.4034181162689	10.2402556158788	10.3836891669137	10.1890523792636	10.2886445541031	10.017719373959	10.6231563980442	10.6962813478131	9.63387318899259	8.75225506803741	10.3248169237703	9.31594521430775	9.87809377606223	10.1333201195581	8.21452923966459	9.04063123962232	7.90236407983243	7.18589298178146	10.7566857831936	10.8021016039027	10.5238513369636	10.7389034722419	9.13563116264825	8.99181857996345	9.26273471881432	8.81965731005913	9.58494132304567	9.6688927834135	9.50253628989773	9.53714994058188	8.91991657072123	8.84038539510824	8.95457682729709	9.08511807824324	8.67241567058606	8.4268040073855	8.40632024099109	8.43737521508989	8.68151048906202	8.85047336548476	8.54789205370258	8.58143799227754	9.39910195578735	9.55900028500067	9.4938595998222	9.5474773325546	10.1253437622109	10.1583072792639	10.0324186863061	10.1907358799974	10.1145974641791	10.0844524424858	10.0335905492599	10.1628114170486	9.34867170178844	9.27071732323512	9.3391631192302	9.36556481931614	9.326824852704	0	0	0	0	0	7.07880176675778	7.87367264360293	0	0
Mir-345	7.44594730847255	8.22398142251244	8.19372618280584	7.73676528388829	8.7400114032212	10.3223754385309	10.2334415496225	10.315553857016	10.4009428644988	8.41231870577974	8.42213089837241	8.57673872541606	8.55994655676721	5.58688920175612	5.14250352338304	4.53494172674581	5.72441870976412	6.92197971791413	5.55154504624898	6.16298645163181	5.39999487534382	6.44004427809417	6.66312344494486	7.00089707717264	6.05203746691982	6.59617729318523	6.33024355923147	9.36963797363111	8.1997105374126	9.78017194988777	8.76423468821185	8.22215876568103	8.29885976920823	7.91151759117433	8.22398414624671	9.16932064804225	9.20066392992519	9.24681927053465	9.10027353221856	8.99896805266192	8.91756288516909	8.69107589595292	9.02577120093866	9.44907116469711	9.3645158932856	9.33810916678463	9.55500832405095	5.61881014098724	5.00460477900888	5.49988939561606	4.94077027158881	7.24694904812358	7.0317442088376	7.21618605606348	7.39103140290751	7.65847669886662	7.93794171634971	7.97706385499415	7.79052777709714	7.36799617252009	7.77765239974894	7.34388461875364	7.79834109642234	8.08223446796653	7.97339769400399	8.17591694586004	8.15959746835223	8.72518733311928	8.65793736604344	8.73870142490139	8.76174969396676	0	0	0	0	0	0	0	5.102760991841	0	0
Mir-346	0	0	0	0	0	1.52680305375237	0	1.5476966437991	0	1.76221610498131	1.35310696887963	1.43706842214372	0	0	0	0	0	0	0	0	0	0	0	0	0	0.680050647660377	0	0	0	0	0	6.63319176768462	6.69625852830225	6.1849997364767	6.64863976455265	0	0	0	1.94613051722549	1.62093710370287	1.00535715333026	0	0	1.55258070593448	3.07672945720567	1.49586600862742	2.28459148918587	0	0	0.987949226811437	0	1.88541361357369	0	1.88178770628316	0	0	0	0	0	1.91949561640633	0	0	1.86945692385663	1.57090978297909	0	1.54662249830223	0	1.62283230801153	0	1.64168482374576	0	0	0	0	0	0	0	0	0	0	0
Mir-361-v1	8.54800866012922	9.01305513016382	10.5316273357442	9.16434816803426	10.1005180054209	6.65417349068422	6.98640684044128	9.2814444913618	9.31730781025172	8.34669174116379	8.78703373641635	8.12154081096108	6.4274549156798	8.83395281537892	9.16038407817896	8.99923957726507	8.98721080487362	5.62670561985491	9.05958603888477	9.71072231989077	6.78682171006726	9.13564310781992	8.15346395665861	9.25396889398288	9.64074607108152	9.32177019549198	9.92759719249571	6.44764473447071	8.72702332301321	8.66891587908713	7.18589298178146	8.08240432757529	9.43051599164259	7.74495937672043	9.35216894684485	9.24236314563983	8.707555983193	7.56756975083252	8.21797320994586	7.56904313241012	9.60873323931495	7.82548492242188	9.44796739535883	8.05461908045285	7.22631512331345	8.88406822233419	8.29761862311772	8.23779138713705	7.46415773255165	7.64125309026726	7.97486384574212	8.56316714567556	9.08332029721664	7.21618605606348	7.75630759338284	9.23867083355798	9.00910377019649	6.97287348067884	9.01079799433032	8.10389843146761	8.80061309134355	7.05760230545316	8.31955475676711	7.13888944107745	7.54570361507779	7.9479554155405	6.57539007421091	9.00176990998137	6.9315192512953	7.55141154419107	8.7482976729498	0	0	0	0	0	0	0	7.07092379323656	0	0
Mir-361-v2	5.68176112754082	8.00539312328712	6.71465418061004	4.53075560603652	6.77478672827113	9.42965068747162	9.32656696290196	7.84484077147915	7.45154790263702	8.54759372522324	7.59822001851304	8.84129342752455	9.16698604233258	6.97428975251245	6.58854132017691	7.63477944183373	4.91248493604635	9.4761757937445	6.7826868809186	6.12742682922851	9.31184586342479	10.8309747101873	10.6361872080809	6.87418412063835	7.93328322673971	7.50986204946925	8.38319964574932	8.34566557820123	6.87416291874444	8.40058422582494	8.18093023674609	9.42655354981763	8.20583332234104	9.16167772738242	7.93370045741301	7.90812812686947	7.90025539415465	9.25479894146524	8.66598340639418	9.39339976421946	7.03298033710724	9.22152301718076	7.43057130725891	8.32198811485919	8.90336071861336	6.96327423487052	8.13821516568713	6.71338615148759	8.09219847119632	7.20477834158974	7.18589145744009	7.72231497273813	6.2658236558611	8.70467741581378	8.60850394272001	7.50175911844284	8.37162419179594	9.53146059344714	7.99910031120471	7.87506895551374	6.60713494397185	8.28167262583153	7.6726175546444	9.04230412520996	8.98139132422974	8.63224202170872	9.32879384645693	7.04468715173363	9.09222231554973	8.92644052377347	7.47777724573463	0	0	0	0	0	0	6.08943441674269	7.07092379323656	0	0
Mir-3611	1.26188337846119	0	0	0	0	0	1.44534677601554	0	1.48245369299614	0	0.829694090990264	0	0	0	0	4.1733173049543	0	0	0	0	0	3.29618807452097	1.72542237294981	1.65713316502257	3.31986452039788	1.14038079833273	2.07773870067745	1.31478616941387	1.69452393572146	0	0	1.27134418850794	0	0	0.756857972372857	0	1.97710455401973	0	1.94613051722549	1.02706470079385	1.59210096033023	0	0.961691675863634	2.28298180006373	0	1.49586600862742	0	0	0	0.987949226811437	0	0	0	0	1.7732032383926	0	0	0	1.4446112134343	0	1.22656673517064	1.18351117428896	0	1.57090978297909	1.53425327332603	0	1.51111217476574	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir-3613	4.2611635197368	3.90807714034673	4.41267905632013	4.22434720558783	4.54191841179866	6.32231715148798	6.1278666185443	6.65852577791367	6.66501175375504	5.70136448957849	5.39908044333778	5.94540601588554	5.57132093489725	0	0.295487207697102	3.80577391286427	0	3.00046481908797	0	3.77062156623952	0	7.82139936630641	6.41273203520188	7.07190520059974	6.08713094955037	4.15878037102681	6.44137290809322	2.79714131501984	4.40124173535349	1.26888496964859	0	6.44701184044582	6.34198231892038	6.2079522145112	6.18467436715562	5.46564687291367	5.96987456626368	6.35528208897829	5.62958203758528	3.37028483354107	3.33155669407696	3.37443470805384	2.93227775858729	3.86134979460675	4.94241996133138	4.51374386572384	4.81279744689667	5.55309332508077	5.55924096111889	5.10577714292415	5.50998929344004	5.54868325803201	5.3290981408443	4.7997682839268	5.12323934820738	5.08442560423931	5.51464665900929	5.35077327726785	5.40345421405521	4.62379174955869	5.62185843326108	4.79166121414898	5.03770731683927	5.70719128310124	4.97003253972178	5.49794626626232	5.50484676254206	5.60984908665497	5.85174286982309	5.03582194194562	5.13922104092426	8.39701226673404	0	0	0	0	0	0	6.08161444745164	11.8545193241767	8.99332460501599
Mir-3617	0	0	0	0	0	1.52680305375237	1.44534677601554	1.5476966437991	1.48245369299614	0	0	0	0	0	0	0	0	0	0	0	0	2.48854315395986	1.10660602580349	0	0	3.3266725254489	3.6794220109311	0	0	0	0	0.771405439911369	1.29673565130016	0	0.756857972372857	0	0	0	0	0	0	0	0	0	0	0	0	2.09836430930203	2.58892448391718	0	1.98960573221573	0	0	0	0	0	0	0	0	0	0	2.87900857871701	1.21845573574718	0	0	0	1.51111217476574	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir-3619	0	0.951704251394096	0	0	0	0	0	0	0	0.845908281885073	0.829694090990264	1.43706842214372	0	0	0	0	0	0	0	0	0	0	1.10660602580349	0	0	0	0	1.31478616941387	0	0	3.95049331164109	0	0.78940532022063	0	0.756857972372857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.86945692385663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir-362-P1	2.72079149910524	3.71633572734867	4.7209957483837	3.29953600097111	4.11680648772231	8.11673652237569	7.9204099293842	8.19658745320261	8.1431025388101	6.99758553633804	7.09013012768434	7.35077649783418	6.97955431561666	0	4.39247851127012	0	0	3.25170053319166	0	3.90269633290714	4.16607007648645	1.5874922079002	1.10660602580349	3.26537195911095	4.36493502648283	5.36971535986993	4.55766443686358	4.34621297560374	4.05804840695894	5.43604769370491	0	4.37810172575955	4.41914329278644	4.11559606835127	4.2946040582676	3.45508583701279	4.77785062325408	5.11670929067115	4.39051452010763	6.52877278512685	6.54973872477395	6.47709653511941	6.20876313209766	6.10159735778112	6.66390600452254	6.43555686594374	6.22058077048346	6.58773768218637	6.44764202750071	6.41902095677015	6.03072962413457	3.85528626750858	4.6724002608723	4.65350890705815	4.50862413138496	6.91387596310908	7.02225942468416	6.89108674975793	7.21997133973853	4.14546933613955	4.48809788221409	4.72387395687847	5.35082433369721	5.10876032442654	5.41685544846601	5.61568425494599	5.10036139162433	5.67001818413755	5.34783666750821	5.36757037705294	5.13922104092426	8.41317467429372	0	0	0	0	0	0	6.6594586548024	0	0
